ts_data_id,ts_id,dttime,data,version_id
43202374,27836,2018-10-01 00:00:00,530.77423,125
43202375,27836,2018-09-01 00:00:00,530.77423,125
43202376,27836,2018-08-01 00:00:00,530.77423,125
43202377,27836,2018-07-01 00:00:00,530.244,125
43202378,27836,2018-06-01 00:00:00,530.77423,125
43202379,27836,2018-05-01 00:00:00,529.71375,125
43202380,27836,2018-04-01 00:00:00,529.18353,125
43202381,27836,2018-03-01 00:00:00,531.3045,125
43202382,27836,2018-02-01 00:00:00,529.18353,125
43202383,27836,2018-01-01 00:00:00,529.71375,125
43202384,27837,2022-04-01 00:00:00,66.2805,125
43202385,27837,2022-03-01 00:00:00,66.2805,125
43202386,27837,2022-02-01 00:00:00,66.41306,125
43202387,27837,2022-01-01 00:00:00,66.34678,125
43202388,27837,2021-12-01 00:00:00,61.517582,125
43202389,27837,2021-11-01 00:00:00,61.702507,125
43202390,27837,2021-10-01 00:00:00,61.579224,125
43202391,27837,2021-09-01 00:00:00,61.579224,125
43202392,27837,2021-08-01 00:00:00,61.640865,125
43202393,27837,2021-07-01 00:00:00,61.517582,125
43202394,27837,2021-06-01 00:00:00,61.702507,125
43202395,27837,2021-05-01 00:00:00,61.579224,125
43202396,27837,2021-04-01 00:00:00,61.702507,125
43202397,27837,2021-03-01 00:00:00,61.764145,125
43202398,27837,2021-02-01 00:00:00,61.579224,125
43202399,27837,2021-01-01 00:00:00,61.517582,125
43202400,27837,2020-12-01 00:00:00,58.871666,125
43202401,27837,2020-11-01 00:00:00,59.107624,125
43202402,27837,2020-10-01 00:00:00,58.871666,125
43202403,27837,2020-09-01 00:00:00,59.107624,125
43202404,27837,2020-08-01 00:00:00,58.930656,125
43202405,27837,2020-07-01 00:00:00,58.989643,125
43202406,27837,2020-06-01 00:00:00,58.871666,125
43202407,27837,2020-05-01 00:00:00,59.048634,125
43202408,27837,2020-04-01 00:00:00,58.930656,125
43202409,27837,2020-03-01 00:00:00,59.107624,125
43202410,27837,2020-02-01 00:00:00,58.989643,125
43202411,27837,2020-01-01 00:00:00,58.871666,125
43202412,27837,2019-12-01 00:00:00,69.33238,125
43202413,27837,2019-11-01 00:00:00,69.40165,125
43202414,27837,2019-10-01 00:00:00,69.19386,125
43202415,27837,2019-09-01 00:00:00,69.33238,125
43202416,27837,2019-08-01 00:00:00,69.40165,125
43202417,27837,2019-07-01 00:00:00,69.124596,125
43202418,27837,2019-06-01 00:00:00,69.26312,125
43202419,27837,2019-05-01 00:00:00,69.19386,125
43202420,27837,2019-04-01 00:00:00,69.33238,125
43202421,27837,2019-03-01 00:00:00,69.40165,125
43202422,27837,2019-02-01 00:00:00,69.26312,125
43202423,27837,2019-01-01 00:00:00,69.33238,125
43202424,27837,2018-12-01 00:00:00,66.34678,125
43202425,27837,2018-11-01 00:00:00,66.2805,125
43202426,27837,2018-10-01 00:00:00,66.21422,125
43202427,27837,2018-09-01 00:00:00,66.21422,125
43202428,27837,2018-08-01 00:00:00,66.34678,125
43202429,27837,2018-07-01 00:00:00,66.14794,125
43202430,27837,2018-06-01 00:00:00,66.34678,125
43202431,27837,2018-05-01 00:00:00,66.14794,125
43202432,27837,2018-04-01 00:00:00,66.21422,125
43202433,27837,2018-03-01 00:00:00,66.34678,125
43202434,27837,2018-02-01 00:00:00,66.2805,125
43202435,27837,2018-01-01 00:00:00,66.34678,125
43202436,27838,2018-05-01 00:00:00,921.5541,125
43202437,27838,2018-04-01 00:00:00,887.7381,125
43202438,27838,2018-03-01 00:00:00,1304.3588,125
43202439,27838,2018-02-01 00:00:00,1234.2983,125
43202440,27838,2018-01-01 00:00:00,1258.1703,125
43202441,27838,2022-04-01 00:00:00,890.40393,125
43202442,27838,2022-03-01 00:00:00,1301.75,125
43202443,27838,2022-02-01 00:00:00,1231.8346,125
43202444,27838,2022-01-01 00:00:00,1260.6892,125
43202445,27838,2021-12-01 00:00:00,931.11835,125
43202446,27838,2021-11-01 00:00:00,923.41364,125
43202447,27838,2021-10-01 00:00:00,922.44135,125
43202448,27838,2021-09-01 00:00:00,864.77,125
43202449,27838,2021-08-01 00:00:00,897.9976,125
43202450,27838,2021-07-01 00:00:00,873.6814,125
43202451,27838,2021-06-01 00:00:00,896.4763,125
43202452,27838,2021-05-01 00:00:00,856.18994,125
43202453,27838,2021-04-01 00:00:00,1149.609,125
43202454,27838,2021-03-01 00:00:00,1735.9817,125
43202455,27838,2021-02-01 00:00:00,1147.8975,125
43202456,27838,2021-01-01 00:00:00,1172.4409,125
43202457,27838,2020-12-01 00:00:00,890.18005,125
43202458,27838,2020-11-01 00:00:00,885.4643,125
43202459,27838,2020-10-01 00:00:00,884.5355,125
43202460,27838,2020-09-01 00:00:00,830.8925,125
43202461,27838,2020-08-01 00:00:00,859.3741,125
43202462,27838,2020-07-01 00:00:00,833.6004,125
43202463,27838,2020-06-01 00:00:00,857.0603,125
43202464,27838,2020-05-01 00:00:00,817.7275,125
43202465,27838,2020-04-01 00:00:00,792.45953,125
43202466,27838,2020-03-01 00:00:00,1163.201,125
43202467,27838,2020-02-01 00:00:00,1094.1401,125
43202468,27838,2020-01-01 00:00:00,1122.0133,125
43202469,27838,2019-12-01 00:00:00,1046.2566,125
43202470,27838,2019-11-01 00:00:00,1039.6743,125
43202471,27838,2019-10-01 00:00:00,1038.5839,125
43202472,27838,2019-09-01 00:00:00,973.65125,125
43202473,27838,2019-08-01 00:00:00,1011.0605,125
43202474,27838,2019-07-01 00:00:00,980.7375,125
43202475,27838,2019-06-01 00:00:00,1007.33093,125
43202476,27838,2019-05-01 00:00:00,962.0629,125
43202477,27838,2019-04-01 00:00:00,928.6149,125
43202478,27838,2019-03-01 00:00:00,1360.3287,125
43202479,27838,2019-02-01 00:00:00,1287.2672,125
43202480,27838,2019-01-01 00:00:00,1313.4718,125
43202481,27838,2018-12-01 00:00:00,1001.2025,125
43202482,27838,2018-11-01 00:00:00,992.91785,125
43202483,27838,2018-10-01 00:00:00,992.8663,125
43202484,27838,2018-09-01 00:00:00,932.6554,125
43202485,27838,2018-08-01 00:00:00,964.6223,125
43202486,27838,2018-07-01 00:00:00,938.50476,125
43202487,27838,2018-06-01 00:00:00,962.02515,125
43202488,27839,2018-05-01 00:00:00,153.51793,125
43202489,27839,2018-04-01 00:00:00,152.90508,125
43202490,27839,2018-03-01 00:00:00,153.36472,125
43202491,27839,2018-02-01 00:00:00,153.2115,125
43202492,27839,2018-01-01 00:00:00,153.05829,125
43202493,27839,2022-04-01 00:00:00,153.05829,125
43202494,27839,2022-03-01 00:00:00,153.05829,125
43202495,27839,2022-02-01 00:00:00,152.90508,125
43202496,27839,2022-01-01 00:00:00,153.51793,125
43202497,27839,2021-12-01 00:00:00,142.20172,125
43202498,27839,2021-11-01 00:00:00,142.4867,125
43202499,27839,2021-10-01 00:00:00,142.62918,125
43202500,27839,2021-09-01 00:00:00,142.20172,125
43202501,27839,2021-08-01 00:00:00,142.20172,125
43202502,27839,2021-07-01 00:00:00,142.4867,125
43202503,27839,2021-06-01 00:00:00,142.77167,125
43202504,27839,2021-05-01 00:00:00,142.62918,125
43202505,27839,2021-04-01 00:00:00,142.4867,125
43202506,27839,2021-03-01 00:00:00,142.34421,125
43202507,27839,2021-02-01 00:00:00,142.62918,125
43202508,27839,2021-01-01 00:00:00,142.77167,125
43202509,27839,2020-12-01 00:00:00,136.63095,125
43202510,27839,2020-11-01 00:00:00,136.35823,125
43202511,27839,2020-10-01 00:00:00,136.63095,125
43202512,27839,2020-09-01 00:00:00,136.22188,125
43202513,27839,2020-08-01 00:00:00,136.08553,125
43202514,27839,2020-07-01 00:00:00,136.08553,125
43202515,27839,2020-06-01 00:00:00,136.08553,125
43202516,27839,2020-05-01 00:00:00,136.22188,125
43202517,27839,2020-04-01 00:00:00,136.22188,125
43202518,27839,2020-03-01 00:00:00,136.4946,125
43202519,27839,2020-02-01 00:00:00,136.4946,125
43202520,27839,2020-01-01 00:00:00,136.22188,125
43202521,27839,2019-12-01 00:00:00,159.9459,125
43202522,27839,2019-11-01 00:00:00,160.26613,125
43202523,27839,2019-10-01 00:00:00,160.26613,125
43202524,27839,2019-09-01 00:00:00,159.9459,125
43202525,27839,2019-08-01 00:00:00,159.9459,125
43202526,27839,2019-07-01 00:00:00,160.42622,125
43202527,27839,2019-06-01 00:00:00,160.42622,125
43202528,27839,2019-05-01 00:00:00,160.10602,125
43202529,27839,2019-04-01 00:00:00,160.42622,125
43202530,27839,2019-03-01 00:00:00,160.42622,125
43202531,27839,2019-02-01 00:00:00,160.26613,125
43202532,27839,2019-01-01 00:00:00,159.78581,125
43202533,27839,2018-12-01 00:00:00,153.05829,125
43202534,27839,2018-11-01 00:00:00,153.36472,125
43202535,27839,2018-10-01 00:00:00,153.2115,125
43202536,27839,2018-09-01 00:00:00,153.51793,125
43202537,27839,2018-08-01 00:00:00,152.90508,125
43202538,27839,2018-07-01 00:00:00,153.51793,125
43202539,27839,2018-06-01 00:00:00,152.90508,125
43202540,27840,2018-05-01 00:00:00,1304.5883,125
43202541,27840,2018-04-01 00:00:00,1246.7941,125
43202542,27840,2018-03-01 00:00:00,1734.4939,125
43202543,27840,2018-02-01 00:00:00,1693.2578,125
43202544,27840,2018-01-01 00:00:00,1725.1459,125
43202545,27840,2022-04-01 00:00:00,1249.2877,125
43202546,27840,2022-03-01 00:00:00,1736.2301,125
43202547,27840,2022-02-01 00:00:00,1691.5646,125
43202548,27840,2022-01-01 00:00:00,1725.1459,125
43202549,27840,2021-12-01 00:00:00,1282.1866,125
43202550,27840,2021-11-01 00:00:00,1257.527,125
43202551,27840,2021-10-01 00:00:00,1194.953,125
43202552,27840,2021-09-01 00:00:00,1012.72626,125
43202553,27840,2021-08-01 00:00:00,1001.797,125
43202554,27840,2021-07-01 00:00:00,1103.2208,125
43202555,27840,2021-06-01 00:00:00,1232.3197,125
43202556,27840,2021-05-01 00:00:00,1214.4828,125
43202557,27840,2021-04-01 00:00:00,1494.7847,125
43202558,27840,2021-03-01 00:00:00,1715.97,125
43202559,27840,2021-02-01 00:00:00,1571.5803,125
43202560,27840,2021-01-01 00:00:00,1602.783,125
43202561,27840,2020-12-01 00:00:00,1224.5873,125
43202562,27840,2020-11-01 00:00:00,1203.4398,125
43202563,27840,2020-10-01 00:00:00,1144.7031,125
43202564,27840,2020-09-01 00:00:00,968.19995,125
43202565,27840,2020-08-01 00:00:00,956.79535,125
43202566,27840,2020-07-01 00:00:00,1056.8284,125
43202567,27840,2020-06-01 00:00:00,1175.7859,125
43202568,27840,2020-05-01 00:00:00,1162.247,125
43202569,27840,2020-04-01 00:00:00,1108.5371,125
43202570,27840,2020-03-01 00:00:00,1548.3353,125
43202571,27840,2020-02-01 00:00:00,1506.9995,125
43202572,27840,2020-01-01 00:00:00,1530.7783,125
43202573,27840,2019-12-01 00:00:00,1437.858,125
43202574,27840,2019-11-01 00:00:00,1408.7927,125
43202575,27840,2019-10-01 00:00:00,1342.7161,125
43202576,27840,2019-09-01 00:00:00,1136.8191,125
43202577,27840,2019-08-01 00:00:00,1121.1814,125
43202578,27840,2019-07-01 00:00:00,1240.8828,125
43202579,27840,2019-06-01 00:00:00,1379.1757,125
43202580,27840,2019-05-01 00:00:00,1363.2947,125
43202581,27840,2019-04-01 00:00:00,1300.2941,125
43202582,27840,2019-03-01 00:00:00,1816.1748,125
43202583,27840,2019-02-01 00:00:00,1767.685,125
43202584,27840,2019-01-01 00:00:00,1802.7775,125
43202585,27840,2018-12-01 00:00:00,1375.9407,125
43202586,27840,2018-11-01 00:00:00,1353.5304,125
43202587,27840,2018-10-01 00:00:00,1288.7582,125
43202588,27840,2018-09-01 00:00:00,1085.6895,125
43202589,27840,2018-08-01 00:00:00,1077.201,125
43202590,27840,2018-07-01 00:00:00,1186.259,125
43202591,27840,2018-06-01 00:00:00,1321.1077,125
43202592,27841,2018-04-01 00:00:00,217.13492,125
43202593,27841,2018-03-01 00:00:00,216.918,125
43202594,27841,2018-02-01 00:00:00,216.70108,125
43202595,27841,2018-01-01 00:00:00,217.13492,125
43202596,27841,2022-04-01 00:00:00,216.48416,125
43202597,27841,2022-03-01 00:00:00,217.13492,125
43202598,27841,2022-02-01 00:00:00,217.13492,125
43202599,27841,2022-01-01 00:00:00,216.918,125
43202600,27841,2021-12-01 00:00:00,202.1372,125
43202601,27841,2021-11-01 00:00:00,201.93547,125
43202602,27841,2021-10-01 00:00:00,201.53201,125
43202603,27841,2021-09-01 00:00:00,201.93547,125
43202604,27841,2021-08-01 00:00:00,201.93547,125
43202605,27841,2021-07-01 00:00:00,201.93547,125
43202606,27841,2021-06-01 00:00:00,201.73373,125
43202607,27841,2021-05-01 00:00:00,201.93547,125
43202608,27841,2021-04-01 00:00:00,201.33028,125
43202609,27841,2021-03-01 00:00:00,202.1372,125
43202610,27841,2021-02-01 00:00:00,201.93547,125
43202611,27841,2021-01-01 00:00:00,202.1372,125
43202612,27841,2020-12-01 00:00:00,193.25008,125
43202613,27841,2020-11-01 00:00:00,192.6709,125
43202614,27841,2020-10-01 00:00:00,193.44313,125
43202615,27841,2020-09-01 00:00:00,193.05702,125
43202616,27841,2020-08-01 00:00:00,192.6709,125
43202617,27841,2020-07-01 00:00:00,192.6709,125
43202618,27841,2020-06-01 00:00:00,193.05702,125
43202619,27841,2020-05-01 00:00:00,193.44313,125
43202620,27841,2020-04-01 00:00:00,193.05702,125
43202621,27841,2020-03-01 00:00:00,192.86397,125
43202622,27841,2020-02-01 00:00:00,193.05702,125
43202623,27841,2020-01-01 00:00:00,193.05702,125
43202624,27841,2019-12-01 00:00:00,226.22595,125
43202625,27841,2019-11-01 00:00:00,227.13268,125
43202626,27841,2019-10-01 00:00:00,226.22595,125
43202627,27841,2019-09-01 00:00:00,226.90599,125
43202628,27841,2019-08-01 00:00:00,226.6793,125
43202629,27841,2019-07-01 00:00:00,226.22595,125
43202630,27841,2019-06-01 00:00:00,226.90599,125
43202631,27841,2019-05-01 00:00:00,226.22595,125
43202632,27841,2019-04-01 00:00:00,226.90599,125
43202633,27841,2019-03-01 00:00:00,227.13268,125
43202634,27841,2019-02-01 00:00:00,226.6793,125
43202635,27841,2019-01-01 00:00:00,227.13268,125
43202636,27841,2018-12-01 00:00:00,217.35184,125
43202637,27841,2018-11-01 00:00:00,216.918,125
43202638,27841,2018-10-01 00:00:00,216.918,125
43202639,27841,2018-09-01 00:00:00,216.48416,125
43202640,27841,2018-08-01 00:00:00,217.35184,125
43202641,27841,2018-07-01 00:00:00,216.48416,125
43202642,27841,2018-06-01 00:00:00,216.918,125
43202643,27841,2018-05-01 00:00:00,216.48416,125
43202644,27842,2018-04-01 00:00:00,26.298676,125
43202645,27842,2018-03-01 00:00:00,26.27235,125
43202646,27842,2018-02-01 00:00:00,26.351324,125
43202647,27842,2018-01-01 00:00:00,26.27235,125
43202648,27842,2022-04-01 00:00:00,26.325,125
43202649,27842,2022-03-01 00:00:00,26.37765,125
43202650,27842,2022-02-01 00:00:00,26.298676,125
43202651,27842,2022-01-01 00:00:00,26.298676,125
43202652,27842,2021-12-01 00:00:00,24.531214,125
43202653,27842,2021-11-01 00:00:00,24.506733,125
43202654,27842,2021-10-01 00:00:00,24.433285,125
43202655,27842,2021-09-01 00:00:00,24.531214,125
43202656,27842,2021-08-01 00:00:00,24.506733,125
43202657,27842,2021-07-01 00:00:00,24.506733,125
43202658,27842,2021-06-01 00:00:00,24.506733,125
43202659,27842,2021-05-01 00:00:00,24.506733,125
43202660,27842,2021-04-01 00:00:00,24.531214,125
43202661,27842,2021-03-01 00:00:00,24.531214,125
43202662,27842,2021-02-01 00:00:00,24.433285,125
43202663,27842,2021-01-01 00:00:00,24.506733,125
43202664,27842,2020-12-01 00:00:00,23.476109,125
43202665,27842,2020-11-01 00:00:00,23.382391,125
43202666,27842,2020-10-01 00:00:00,23.42925,125
43202667,27842,2020-09-01 00:00:00,23.382391,125
43202668,27842,2020-08-01 00:00:00,23.40582,125
43202669,27842,2020-07-01 00:00:00,23.452679,125
43202670,27842,2020-06-01 00:00:00,23.452679,125
43202671,27842,2020-05-01 00:00:00,23.382391,125
43202672,27842,2020-04-01 00:00:00,23.40582,125
43202673,27842,2020-03-01 00:00:00,23.40582,125
43202674,27842,2020-02-01 00:00:00,23.476109,125
43202675,27842,2020-01-01 00:00:00,23.452679,125
43202676,27842,2019-12-01 00:00:00,27.482115,125
43202677,27842,2019-11-01 00:00:00,27.564644,125
43202678,27842,2019-10-01 00:00:00,27.482115,125
43202679,27842,2019-09-01 00:00:00,27.537134,125
43202680,27842,2019-08-01 00:00:00,27.454605,125
43202681,27842,2019-07-01 00:00:00,27.454605,125
43202682,27842,2019-06-01 00:00:00,27.537134,125
43202683,27842,2019-05-01 00:00:00,27.537134,125
43202684,27842,2019-04-01 00:00:00,27.509624,125
43202685,27842,2019-03-01 00:00:00,27.537134,125
43202686,27842,2019-02-01 00:00:00,27.537134,125
43202687,27842,2019-01-01 00:00:00,27.537134,125
43202688,27842,2018-12-01 00:00:00,26.27235,125
43202689,27842,2018-11-01 00:00:00,26.351324,125
43202690,27842,2018-10-01 00:00:00,26.325,125
43202691,27842,2018-09-01 00:00:00,26.325,125
43202692,27842,2018-08-01 00:00:00,26.37765,125
43202693,27842,2018-07-01 00:00:00,26.27235,125
43202694,27842,2018-06-01 00:00:00,26.325,125
43202695,27842,2018-05-01 00:00:00,26.298676,125
43202696,27843,2018-11-01 00:00:00,1016.74677,125
43202697,27843,2018-10-01 00:00:00,1014.6646,125
43202698,27843,2018-09-01 00:00:00,954.084,125
43202699,27843,2018-08-01 00:00:00,988.76385,125
43202700,27843,2018-07-01 00:00:00,957.1933,125
43202701,27843,2018-06-01 00:00:00,985.1166,125
43202702,27843,2018-05-01 00:00:00,939.9069,125
43202703,27843,2018-04-01 00:00:00,907.22833,125
43202704,27843,2018-03-01 00:00:00,1330.3298,125
43202705,27843,2018-02-01 00:00:00,1261.3972,125
43202706,27843,2018-01-01 00:00:00,1285.7933,125
43202707,27843,2022-04-01 00:00:00,909.0446,125
43202708,27843,2022-03-01 00:00:00,1335.6619,125
43202709,27843,2022-02-01 00:00:00,1256.3617,125
43202710,27843,2022-01-01 00:00:00,1284.5062,125
43202711,27843,2021-12-01 00:00:00,950.6104,125
43202712,27843,2021-11-01 00:00:00,944.6308,125
43202713,27843,2021-10-01 00:00:00,942.6935,125
43202714,27843,2021-09-01 00:00:00,883.756,125
43202715,27843,2021-08-01 00:00:00,916.7945,125
43202716,27843,2021-07-01 00:00:00,891.9719,125
43202717,27843,2021-06-01 00:00:00,917.0746,125
43202718,27843,2021-05-01 00:00:00,872.36523,125
43202719,27843,2021-04-01 00:00:00,1190.1714,125
43202720,27843,2021-03-01 00:00:00,1811.1672,125
43202721,27843,2021-02-01 00:00:00,1171.9287,125
43202722,27843,2021-01-01 00:00:00,1194.5908,125
43202723,27843,2020-12-01 00:00:00,908.8142,125
43202724,27843,2020-11-01 00:00:00,904.9046,125
43202725,27843,2020-10-01 00:00:00,902.1475,125
43202726,27843,2020-09-01 00:00:00,845.745,125
43202727,27843,2020-08-01 00:00:00,879.9998,125
43202728,27843,2020-07-01 00:00:00,854.4603,125
43202729,27843,2020-06-01 00:00:00,877.6305,125
43202730,27843,2020-05-01 00:00:00,836.51715,125
43202731,27843,2020-04-01 00:00:00,808.24146,125
43202732,27843,2020-03-01 00:00:00,1183.9935,125
43202733,27843,2020-02-01 00:00:00,1121.5232,125
43202734,27843,2020-01-01 00:00:00,1144.3561,125
43202735,27843,2019-12-01 00:00:00,1067.0908,125
43202736,27843,2019-11-01 00:00:00,1059.3192,125
43202737,27843,2019-10-01 00:00:00,1062.4473,125
43202738,27843,2019-09-01 00:00:00,997.01776,125
43202739,27843,2019-08-01 00:00:00,1030.1616,125
43202740,27843,2019-07-01 00:00:00,1000.267,125
43202741,27843,2019-06-01 00:00:00,1028.4174,125
43202742,27843,2019-05-01 00:00:00,982.20276,125
43202743,27843,2019-04-01 00:00:00,950.9006,125
43202744,27843,2019-03-01 00:00:00,1390.1947,125
43202745,27843,2019-02-01 00:00:00,1312.898,125
43202746,27843,2019-01-01 00:00:00,1344.999,125
43202747,27843,2018-12-01 00:00:00,1020.1174,125
43202748,27844,2018-11-01 00:00:00,150.22388,125
43202749,27844,2018-10-01 00:00:00,150.37425,125
43202750,27844,2018-09-01 00:00:00,150.675,125
43202751,27844,2018-08-01 00:00:00,150.675,125
43202752,27844,2018-07-01 00:00:00,150.22388,125
43202753,27844,2018-06-01 00:00:00,150.0735,125
43202754,27844,2018-05-01 00:00:00,150.22388,125
43202755,27844,2018-04-01 00:00:00,150.52463,125
43202756,27844,2018-03-01 00:00:00,150.52463,125
43202757,27844,2018-02-01 00:00:00,150.37425,125
43202758,27844,2018-01-01 00:00:00,150.675,125
43202759,27844,2022-04-01 00:00:00,150.37425,125
43202760,27844,2022-03-01 00:00:00,150.37425,125
43202761,27844,2022-02-01 00:00:00,150.52463,125
43202762,27844,2022-01-01 00:00:00,150.0735,125
43202763,27844,2021-12-01 00:00:00,139.9879,125
43202764,27844,2021-11-01 00:00:00,139.7082,125
43202765,27844,2021-10-01 00:00:00,139.56836,125
43202766,27844,2021-09-01 00:00:00,139.84805,125
43202767,27844,2021-08-01 00:00:00,139.56836,125
43202768,27844,2021-07-01 00:00:00,139.7082,125
43202769,27844,2021-06-01 00:00:00,139.7082,125
43202770,27844,2021-05-01 00:00:00,139.7082,125
43202771,27844,2021-04-01 00:00:00,140.12775,125
43202772,27844,2021-03-01 00:00:00,139.9879,125
43202773,27844,2021-02-01 00:00:00,139.56836,125
43202774,27844,2021-01-01 00:00:00,139.56836,125
43202775,27844,2020-12-01 00:00:00,134.10075,125
43202776,27844,2020-11-01 00:00:00,133.56541,125
43202777,27844,2020-10-01 00:00:00,133.83308,125
43202778,27844,2020-09-01 00:00:00,133.69925,125
43202779,27844,2020-08-01 00:00:00,133.56541,125
43202780,27844,2020-07-01 00:00:00,133.96692,125
43202781,27844,2020-06-01 00:00:00,133.69925,125
43202782,27844,2020-05-01 00:00:00,133.56541,125
43202783,27844,2020-04-01 00:00:00,133.69925,125
43202784,27844,2020-03-01 00:00:00,133.69925,125
43202785,27844,2020-02-01 00:00:00,133.96692,125
43202786,27844,2020-01-01 00:00:00,133.96692,125
43202787,27844,2019-12-01 00:00:00,157.29823,125
43202788,27844,2019-11-01 00:00:00,157.29823,125
43202789,27844,2019-10-01 00:00:00,157.1411,125
43202790,27844,2019-09-01 00:00:00,157.45537,125
43202791,27844,2019-08-01 00:00:00,157.45537,125
43202792,27844,2019-07-01 00:00:00,157.29823,125
43202793,27844,2019-06-01 00:00:00,157.29823,125
43202794,27844,2019-05-01 00:00:00,156.98395,125
43202795,27844,2019-04-01 00:00:00,157.29823,125
43202796,27844,2019-03-01 00:00:00,157.1411,125
43202797,27844,2019-02-01 00:00:00,157.1411,125
43202798,27844,2019-01-01 00:00:00,156.82681,125
43202799,27844,2018-12-01 00:00:00,150.37425,125
43202800,27845,2018-11-01 00:00:00,1341.8838,125
43202801,27845,2018-10-01 00:00:00,1277.669,125
43202802,27845,2018-09-01 00:00:00,1079.583,125
43202803,27845,2018-08-01 00:00:00,1066.8665,125
43202804,27845,2018-07-01 00:00:00,1177.2302,125
43202805,27845,2018-06-01 00:00:00,1308.4291,125
43202806,27845,2018-05-01 00:00:00,1295.9547,125
43202807,27845,2018-04-01 00:00:00,1237.3021,125
43202808,27845,2018-03-01 00:00:00,1723.012,125
43202809,27845,2018-02-01 00:00:00,1677.0094,125
43202810,27845,2018-01-01 00:00:00,1706.8846,125
43202811,27845,2022-04-01 00:00:00,1238.5381,125
43202812,27845,2022-03-01 00:00:00,1719.5693,125
43202813,27845,2022-02-01 00:00:00,1680.3668,125
43202814,27845,2022-01-01 00:00:00,1712.0104,125
43202815,27845,2021-12-01 00:00:00,1268.6143,125
43202816,27845,2021-11-01 00:00:00,1244.2156,125
43202817,27845,2021-10-01 00:00:00,1184.671,125
43202818,27845,2021-09-01 00:00:00,1003.0092,125
43202819,27845,2021-08-01 00:00:00,992.1858,125
43202820,27845,2021-07-01 00:00:00,1094.8241,125
43202821,27845,2021-06-01 00:00:00,1218.0583,125
43202822,27845,2021-05-01 00:00:00,1205.2379,125
43202823,27845,2021-04-01 00:00:00,1501.864,125
43202824,27845,2021-03-01 00:00:00,1901.8584,125
43202825,27845,2021-02-01 00:00:00,1559.6188,125
43202826,27845,2021-01-01 00:00:00,1585.8137,125
43202827,27845,2020-12-01 00:00:00,1212.835,125
43202828,27845,2020-11-01 00:00:00,1194.2766,125
43202829,27845,2020-10-01 00:00:00,1135.9894,125
43202830,27845,2020-09-01 00:00:00,957.9493,125
43202831,27845,2020-08-01 00:00:00,948.56256,125
43202832,27845,2020-07-01 00:00:00,1050.8812,125
43202833,27845,2020-06-01 00:00:00,1168.0024,125
43202834,27845,2020-05-01 00:00:00,1151.0929,125
43202835,27845,2020-04-01 00:00:00,1098.9987,125
43202836,27845,2020-03-01 00:00:00,1533.4806,125
43202837,27845,2020-02-01 00:00:00,1494.0325,125
43202838,27845,2020-01-01 00:00:00,1523.6892,125
43202839,27845,2019-12-01 00:00:00,1428.3397,125
43202840,27845,2019-11-01 00:00:00,1402.2686,125
43202841,27845,2019-10-01 00:00:00,1331.1626,125
43202842,27845,2019-09-01 00:00:00,1124.7832,125
43202843,27845,2019-08-01 00:00:00,1113.7616,125
43202844,27845,2019-07-01 00:00:00,1232.6685,125
43202845,27845,2019-06-01 00:00:00,1368.6785,125
43202846,27845,2019-05-01 00:00:00,1356.9812,125
43202847,27845,2019-04-01 00:00:00,1290.3973,125
43202848,27845,2019-03-01 00:00:00,1796.95,125
43202849,27845,2019-02-01 00:00:00,1755.9833,125
43202850,27845,2019-01-01 00:00:00,1783.6943,125
43202851,27845,2018-12-01 00:00:00,1362.7358,125
43202852,27846,2018-11-01 00:00:00,208.767,125
43202853,27846,2018-10-01 00:00:00,209.18454,125
43202854,27846,2018-09-01 00:00:00,208.34947,125
43202855,27846,2018-08-01 00:00:00,208.34947,125
43202856,27846,2018-07-01 00:00:00,208.34947,125
43202857,27846,2018-06-01 00:00:00,208.767,125
43202858,27846,2018-05-01 00:00:00,208.767,125
43202859,27846,2018-04-01 00:00:00,208.767,125
43202860,27846,2018-03-01 00:00:00,208.767,125
43202861,27846,2018-02-01 00:00:00,208.767,125
43202862,27846,2018-01-01 00:00:00,208.34947,125
43202863,27846,2022-04-01 00:00:00,209.18454,125
43202864,27846,2022-03-01 00:00:00,208.767,125
43202865,27846,2022-02-01 00:00:00,209.18454,125
43202866,27846,2022-01-01 00:00:00,208.34947,125
43202867,27846,2021-12-01 00:00:00,194.1533,125
43202868,27846,2021-11-01 00:00:00,193.765,125
43202869,27846,2021-10-01 00:00:00,194.54161,125
43202870,27846,2021-09-01 00:00:00,193.95915,125
43202871,27846,2021-08-01 00:00:00,194.54161,125
43202872,27846,2021-07-01 00:00:00,194.34746,125
43202873,27846,2021-06-01 00:00:00,193.95915,125
43202874,27846,2021-05-01 00:00:00,194.54161,125
43202875,27846,2021-04-01 00:00:00,193.95915,125
43202876,27846,2021-03-01 00:00:00,194.1533,125
43202877,27846,2021-02-01 00:00:00,193.95915,125
43202878,27846,2021-01-01 00:00:00,193.95915,125
43202879,27846,2020-12-01 00:00:00,186.17424,125
43202880,27846,2020-11-01 00:00:00,186.17424,125
43202881,27846,2020-10-01 00:00:00,185.80263,125
43202882,27846,2020-09-01 00:00:00,185.80263,125
43202883,27846,2020-08-01 00:00:00,186.17424,125
43202884,27846,2020-07-01 00:00:00,185.80263,125
43202885,27846,2020-06-01 00:00:00,185.61682,125
43202886,27846,2020-05-01 00:00:00,185.98843,125
43202887,27846,2020-04-01 00:00:00,185.98843,125
